STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TOBS,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060519,200, , ,0,1900,89, , ,0,1900,89, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060520,150, , ,0,1900,89, , ,0,1900,122, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060521,211, , ,0,1900,72, , ,0,1900,78, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060522,211, , ,0,1900,72, , ,0,1900,83, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060523,189, , ,0,1900,61, , ,0,1900,67, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060524,183, , ,0,1900,61, , ,0,1900,67, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060525,217, , ,0,1900,67, , ,0,1900,144, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060527,261, , ,0,1900,67, , ,0,1900,183, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060528,250, , ,0,1900,150, , ,0,1900,172, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060530,311, , ,0,1900,194, , ,0,1900,194, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060531,333, , ,0,1900,194, , ,0,1900,206, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060601,300, , ,0,1900,206, , ,0,1900,211, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060602,311, , ,0,1900,200, , ,0,1900,200, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060603,261, , ,0,1900,167, , ,0,1900,167, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060604,222, , ,0,1900,128, , ,0,1900,128, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060605,233, , ,0,1900,128, , ,0,1900,128, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060606,217, , ,0,1900,122, , ,0,1900,128, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060607,250, , ,0,1900,128, , ,0,1900,133, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060608,261, , ,0,1900,133, , ,0,1900,156, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060609,256, , ,0,1900,156, , ,0,1900,156, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060610,261, , ,0,1900,128, , ,0,1900,156, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060611,211, , ,0,1900,122, , ,0,1900,128, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060612,217, , ,0,1900,128, , ,0,1900,133, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060613,200, , ,0,1900,122, , ,0,1900,122, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060614,256, , ,0,1900,122, , ,0,1900,167, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060615,211, , ,0,1900,156, , ,0,1900,167, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060616,267, , ,0,1900,128, , ,0,1900,128, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060617,283, , ,0,1900,128, , ,0,1900,178, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060618,300, , ,0,1900,178, , ,0,1900,200, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060619,322, , ,0,1900,200, , ,0,1900,211, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060620,322, , ,0,1900,189, , ,0,1900,194, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060621,289, , ,0,1900,172, , ,0,1900,183, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060622,294, , ,0,1900,183, , ,0,1900,228, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060623,311, , ,0,1900,200, , ,0,1900,211, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060624,311, , ,0,1900,200, , ,0,1900,233, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060625,278, , ,0,1900,172, , ,0,1900,217, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060626,278, , ,0,1900,206, , ,0,1900,222, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060627,261, , ,0,1900,217, , ,0,1900,228, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060628,261, , ,0,1900,200, , ,0,1900,211, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060629,283, , ,0,1900,183, , ,0,1900,194, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060630,289, , ,0,1900,156, , ,0,1900,172, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060701,267, , ,0,1900,172, , ,0,1900,172, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060702,289, , ,0,1900,172, , ,0,1900,233, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060703,322, , ,0,1900,172, , ,0,1900,222, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060704,322, , ,0,1900,222, , ,0,1900,233, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060705,322, , ,0,1900,217, , ,0,1900,222, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060706,261, , ,0,1900,178, , ,0,1900,178, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060707,228, , ,0,1900,139, , ,0,1900,156, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060709,250, , ,0,1900,167, , ,0,1900,183, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060710,278, , ,0,1900,183, , ,0,1900,200, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060711,283, , ,0,1900,200, , ,0,1900,222, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060712,300, , ,0,1900,222, , ,0,1900,244, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060714,267, , ,0,1900,228, , ,0,1900,250, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060715,267, , ,0,1900,233, , ,0,1900,233, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060716,294, , ,0,1900,206, , ,0,1900,217, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060717,311, , ,0,1900,211, , ,0,1900,239, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060718,328, , ,0,1900,233, , ,0,1900,244, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060719,328, , ,0,1900,206, , ,0,1900,211, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060720,306, , ,0,1900,211, , ,0,1900,256, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060721,294, , ,0,1900,211, , ,0,1900,233, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060722,311, , ,0,1900,228, , ,0,1900,239, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060723,311, , ,0,1900,194, , ,0,1900,194, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060724,250, , ,0,1900,172, , ,0,1900,194, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060725,283, , ,0,1900,172, , ,0,1900,222, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060726,278, , ,0,1900,211, , ,0,1900,228, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060727,289, , ,0,1900,211, , ,0,1900,239, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060728,317, , ,0,1900,239, , ,0,1900,250, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060729,306, , ,0,1900,222, , ,0,1900,228, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060730,306, , ,0,1900,228, , ,0,1900,239, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060731,311, , ,0,1900,233, , ,0,1900,233, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060801,317, , ,0,1900,233, , ,0,1900,244, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060802,328, , ,0,1900,244, , ,0,1900,244, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060803,333, , ,0,1900,244, , ,0,1900,256, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060804,333, , ,0,1900,233, , ,0,1900,233, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060805,294, , ,0,1900,194, , ,0,1900,194, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060806,289, , ,0,1900,183, , ,0,1900,200, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060807,306, , ,0,1900,183, , ,0,1900,217, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060808,311, , ,0,1900,183, , ,0,1900,239, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060809,283, , ,0,1900,167, , ,0,1900,178, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060810,272, , ,0,1900,178, , ,0,1900,211, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060811,228, , ,0,1900,178, , ,0,1900,194, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060812,244, , ,0,1900,139, , ,0,1900,139, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060813,250, , ,0,1900,128, , ,0,1900,133, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060814,267, , ,0,1900,128, , ,0,1900,189, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060815,294, , ,0,1900,128, , ,0,1900,233, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060816,272, , ,0,1900,128, , ,0,1900,178, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060817,278, , ,0,1900,167, , ,0,1900,172, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060818,283, , ,0,1900,167, , ,0,1900,172, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060819,278, , ,0,1900,172, , ,0,1900,233, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060820,294, , ,0,1900,172, , ,0,1900,228, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060821,300, , ,0,1900,167, , ,0,1900,172, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060822,267, , ,0,1900,172, , ,0,1900,178, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060823,283, , ,0,1900,178, , ,0,1900,178, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060824,283, , ,0,1900,178, , ,0,1900,183, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060825,294, , ,0,1900,183, , ,0,1900,200, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060826,306, , ,0,1900,200, , ,0,1900,211, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060827,289, , ,0,1900,211, , ,0,1900,222, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060828,289, , ,0,1900,222, , ,0,1900,228, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060829,311, , ,0,1900,222, , ,0,1900,222, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060830,311, , ,0,1900,222, , ,0,1900,222, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060831,244, , ,0,1900,189, , ,0,1900,189, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060901,222, , ,0,1900,156, , ,0,1900,156, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060902,161, , ,0,1900,144, , ,0,1900,156, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060904,228, , ,0,1900,167, , ,0,1900,172, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060905,233, , ,0,1900,172, , ,0,1900,178, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060906,178, , ,0,1900,161, , ,0,1900,161, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060907,222, , ,0,1900,144, , ,0,1900,144, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060908,239, , ,0,1900,139, , ,0,1900,172, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060909,256, , ,0,1900,167, , ,0,1900,172, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060910,256, , ,0,1900,156, , ,0,1900,161, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060911,250, , ,0,1900,161, , ,0,1900,172, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060912,178, , ,0,1900,150, , ,0,1900,150, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060913,183, , ,0,1900,144, , ,0,1900,144, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060914,183, , ,0,1900,144, , ,0,1900,150, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060915,183, , ,0,1900,144, , ,0,1900,156, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060916,211, , ,0,1900,144, , ,0,1900,150, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060917,211, , ,0,1900,150, , ,0,1900,167, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060918,244, , ,0,1900,156, , ,0,1900,156, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060919,267, , ,0,1900,156, , ,0,1900,189, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060920,233, , ,0,1900,117, , ,0,1900,117, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060921,178, , ,0,1900,72, , ,0,1900,72, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060922,178, , ,0,1900,72, , ,0,1900,94, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060923,194, , ,0,1900,94, , ,0,1900,189, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060924,250, , ,0,1900,189, , ,0,1900,228, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060925,261, , ,0,1900,133, , ,0,1900,133, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060926,261, , ,0,1900,106, , ,0,1900,106, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060927,206, , ,0,1900,106, , ,0,1900,117, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060928,222, , ,0,1900,106, , ,0,1900,144, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060929,239, , ,0,1900,106, , ,0,1900,106, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20060930,167, , ,0,1900,72, , ,0,1900,89, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061001,172, , ,0,1900,89, , ,0,1900,128, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061002,194, , ,0,1900,83, , ,0,1900,83, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061003,211, , ,0,1900,83, , ,0,1900,150, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061004,256, , ,0,1900,144, , ,0,1900,167, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061005,261, , ,0,1900,161, , ,0,1900,183, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061006,183, , ,0,1900,106, , ,0,1900,106, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061007,111, , ,0,1900,83, , ,0,1900,83, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061008,139, , ,0,1900,83, , ,0,1900,111, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061009,183, , ,0,1900,83, , ,0,1900,94, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061010,211, , ,0,1900,83, , ,0,1900,111, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061011,228, , ,0,1900,111, , ,0,1900,144, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061012,228, , ,0,1900,144, , ,0,1900,161, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061013,189, , ,0,1900,0, , ,0,1900,6, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061014,122, , ,0,1900,0, , ,0,1900,17, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061015,144, , ,0,1900,11, , ,0,1900,28, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061016,144, , ,0,1900,28, , ,0,1900,28, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061017,156, , ,0,1900,28, , ,0,1900,122, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061018,172, , ,0,1900,122, , ,0,1900,161, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061019,228, , ,0,1900,150, , ,0,1900,167, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061020,228, , ,0,1900,167, , ,0,1900,172, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061021,183, , ,0,1900,44, , ,0,1900,44, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061022,183, , ,0,1900,39, , ,0,1900,67, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061023,161, , ,0,1900,67, , ,0,1900,67, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061024,94, , ,0,1900,33, , ,0,1900,33, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061025,89, , ,0,1900,22, , ,0,1900,39, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061026,106, , ,0,1900,11, , ,0,1900,17, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061027,106, , ,0,1900,17, , ,0,1900,72, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061028,144, , ,0,1900,72, , ,0,1900,100, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061029,150, , ,0,1900,22, , ,0,1900,83, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061030,144, , ,0,1900,28, , ,0,1900,28, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061031,194, , ,0,1900,28, , ,0,1900,83, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061101,222, , ,0,1900,83, , ,0,1900,117, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061102,211, , ,0,1900,67, , ,0,1900,67, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061103,111, , ,0,1900,0, , ,0,1900,0, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061104,56, , ,0,1900,-39, , ,0,1900,-39, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061105,61, , ,0,1900,-39, , ,0,1900,50, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061106,100, , ,0,1900,-22, , ,0,1900,50, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061107,117, , ,0,1900,22, , ,0,1900,33, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061108,139, , ,0,1900,33, , ,0,1900,139, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061109,156, , ,0,1900,122, , ,0,1900,133, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061110,194, , ,0,1900,83, , ,0,1900,83, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061111,222, , ,0,1900,83, , ,0,1900,128, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061112,233, , ,0,1900,83, , ,0,1900,83, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061113,83, , ,0,1900,61, , ,0,1900,72, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061114,106, , ,0,1900,61, , ,0,1900,94, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061115,161, , ,0,1900,83, , ,0,1900,100, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061116,172, , ,0,1900,100, , ,0,1900,172, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061117,194, , ,0,1900,67, , ,0,1900,67, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061118,150, , ,0,1900,6, , ,0,1900,28, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061119,94, , ,0,1900,6, , ,0,1900,33, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061120,94, , ,0,1900,0, , ,0,1900,6, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061121,67, , ,0,1900,-17, , ,0,1900,6, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061122,72, , ,0,1900,6, , ,0,1900,33, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061123,56, , ,0,1900,6, , ,0,1900,28, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061124,78, , ,0,1900,28, , ,0,1900,50, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061125,156, , ,0,1900,-11, , ,0,1900,-11, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061126,144, , ,0,1900,-11, , ,0,1900,17, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061127,167, , ,0,1900,-11, , ,0,1900,22, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061128,161, , ,0,1900,-11, , ,0,1900,28, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061129,178, , ,0,1900,28, , ,0,1900,89, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061130,172, , ,0,1900,89, , ,0,1900,133, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061201,211, , ,0,1900,89, , ,0,1900,183, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061202,233, , ,0,1900,28, , ,0,1900,33, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061203,83, , ,0,1900,-22, , ,0,1900,-17, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061204,61, , ,0,1900,-17, , ,0,1900,0, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061205,22, , ,0,1900,-50, , ,0,1900,-44, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061206,39, , ,0,1900,-50, , ,0,1900,-39, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061207,106, , ,0,1900,-39, , ,0,1900,33, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061208,128, , ,0,1900,-61, , ,0,1900,-56, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061209,128, , ,0,1900,-83, , ,0,1900,-61, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061210,50, , ,0,1900,-61, , ,0,1900,-39, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061211,144, , ,0,1900,-39, , ,0,1900,11, , ,0,1900
GHCND:USC00448737,VIENNA VA US,127.4,38.9,-77.26639,20061212,156, , ,0,1900,-6, , ,0,1900,-6, , ,0,1900
